ano_mes,trimestre,qtd,qtd_atvc_cont,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202511,04T25,1210,689,A1,C2,A3,A4,A5,A6,B1,B2,A3,C2
202511,04T25,394,224,C1,C2,A3,C4,C5,C6,C1,D2,A3,C9
202511,04T25,412,234,B1,B2,A3,B4,A5,A6,D1,D2,C3,C2
202511,04T25,1299,740,A1,A2,C3,C4,C5,B6,B1,A2,A3,C3
202511,04T25,634,361,C1,C2,C3,A4,C5,B6,A1,A2,C3,C4
202511,04T25,1799,1025,C1,A2,C3,B4,B5,A6,C1,C2,C3,C3
202511,04T25,2648,1509,C1,A2,B3,A4,B5,A6,D1,A2,D3,C8
202511,04T25,258,147,C1,A2,C3,A4,B5,C6,C1,B2,A3,C5
202511,04T25,833,474,A1,B2,A3,C4,A5,B6,D1,C2,C3,C2
202511,04T25,1279,729,C1,C2,A3,A4,B5,C6,A1,D2,D3,C3
202511,04T25,600,342,C1,A2,C3,C4,A5,B6,B1,B2,B3,C1
202511,04T25,1395,795,C1,B2,A3,B4,B5,A6,A1,A2,A3,C1
202511,04T25,2064,1176,B1,C2,B3,A4,B5,B6,D1,B2,B3,C7
202511,04T25,974,555,B1,A2,C3,A4,C5,A6,B1,A2,A3,C1
202511,04T25,2019,1150,A1,B2,C3,A4,C5,C6,C1,B2,D3,C8
202511,04T25,1047,596,C1,C2,A3,A4,A5,B6,A1,A2,B3,C2
202511,04T25,493,281,C1,B2,C3,A4,B5,B6,D1,D2,B3,C9
202511,04T25,1720,980,A1,A2,A3,B4,C5,B6,B1,D2,A3,C9
202511,04T25,185,105,A1,A2,C3,C4,A5,B6,C1,D2,B3,C9
202511,04T25,182,103,A1,A2,A3,A4,A5,A6,A1,A2,A3,C9
202511,04T25,985,561,A1,A2,C3,C4,A5,B6,B1,A2,B3,C4
202511,04T25,291,165,A1,B2,C3,C4,C5,A6,B1,B2,C3,C1
202511,04T25,730,416,A1,C2,B3,C4,C5,B6,D1,D2,A3,C2
202511,04T25,1470,837,A1,B2,B3,B4,A5,C6,B1,D2,A3,C4
202511,04T25,64,36,B1,C2,A3,A4,B5,C6,C1,C2,A3,C7
202511,04T25,114,64,A1,B2,C3,C4,C5,A6,B1,A2,D3,C4
202511,04T25,641,365,A1,A2,B3,C4,B5,A6,A1,D2,B3,C3
202511,04T25,331,188,C1,A2,B3,C4,B5,C6,A1,A2,A3,C3
202511,04T25,438,249,B1,C2,C3,B4,B5,C6,C1,C2,B3,C5
202511,04T25,1747,995,C1,B2,A3,B4,A5,B6,C1,D2,D3,C7
202511,04T25,164,93,C1,B2,C3,B4,C5,C6,B1,B2,D3,C10
202511,04T25,523,298,A1,B2,A3,C4,C5,C6,D1,C2,C3,C5
202511,04T25,2084,1187,B1,A2,B3,B4,B5,B6,A1,D2,B3,C8
202511,04T25,487,277,A1,A2,B3,A4,A5,C6,B1,D2,C3,C1
202511,04T25,112,63,B1,B2,B3,A4,C5,C6,C1,C2,A3,C3
202511,04T25,1008,574,B1,A2,B3,B4,A5,C6,A1,B2,D3,C3
202511,04T25,246,140,B1,B2,B3,A4,A5,A6,B1,D2,A3,C5
202511,04T25,1133,645,A1,C2,A3,B4,A5,A6,A1,B2,A3,C5
202511,04T25,2491,1419,C1,B2,C3,A4,B5,A6,A1,A2,C3,C1
202511,04T25,273,155,B1,B2,C3,B4,C5,C6,D1,B2,D3,C5
202511,04T25,458,261,A1,B2,B3,A4,B5,A6,B1,D2,D3,C1
202511,04T25,640,364,B1,C2,A3,A4,A5,B6,C1,B2,B3,C2
202511,04T25,2165,1234,A1,A2,B3,B4,C5,B6,B1,C2,A3,C10
202511,04T25,820,467,C1,B2,B3,A4,A5,A6,D1,B2,C3,C4
202511,04T25,66,37,A1,A2,B3,C4,C5,C6,A1,C2,C3,C3
202511,04T25,1353,771,B1,C2,C3,A4,A5,A6,B1,D2,A3,C3
202511,04T25,1711,975,C1,A2,C3,B4,B5,B6,A1,D2,C3,C7
202511,04T25,954,543,A1,B2,B3,A4,B5,C6,C1,D2,C3,C3
202511,04T25,167,95,B1,B2,A3,A4,C5,B6,B1,D2,C3,C10
202511,04T25,435,247,A1,C2,C3,B4,A5,C6,A1,D2,B3,C10
202511,04T25,865,493,A1,A2,A3,A4,B5,A6,D1,B2,A3,C4
202511,04T25,1452,827,B1,A2,B3,C4,A5,C6,C1,B2,C3,C1
202511,04T25,588,335,C1,A2,B3,B4,A5,C6,C1,B2,C3,C1
202511,04T25,2082,1186,B1,C2,C3,B4,A5,A6,A1,A2,B3,C1
202511,04T25,81,46,B1,A2,B3,C4,A5,A6,D1,C2,C3,C9
202511,04T25,163,92,B1,A2,B3,A4,A5,C6,B1,D2,D3,C7
202511,04T25,278,158,A1,B2,A3,C4,B5,A6,A1,C2,B3,C3
202511,04T25,101,57,A1,B2,B3,B4,A5,B6,A1,B2,B3,C3
202511,04T25,125,71,A1,A2,B3,A4,A5,A6,B1,A2,C3,C7
202511,04T25,1137,648,B1,A2,B3,A4,A5,A6,B1,A2,B3,C3
202511,04T25,437,249,A1,B2,B3,A4,A5,A6,B1,D2,B3,C1
202511,04T25,1315,749,C1,A2,A3,C4,B5,B6,B1,B2,A3,C4
202511,04T25,947,539,A1,B2,C3,B4,B5,A6,B1,A2,A3,C5
202511,04T25,190,108,C1,A2,A3,C4,A5,A6,D1,B2,C3,C9
202511,04T25,162,92,B1,A2,B3,B4,A5,B6,B1,D2,B3,C10
202511,04T25,128,72,C1,A2,A3,C4,B5,A6,B1,B2,D3,C4
202511,04T25,2022,1152,B1,A2,B3,C4,C5,A6,A1,C2,B3,C7
202511,04T25,2397,1366,C1,C2,B3,A4,B5,B6,B1,B2,A3,C1
202511,04T25,65,37,C1,C2,C3,C4,B5,C6,D1,B2,B3,C9
202511,04T25,2832,1614,B1,A2,B3,C4,C5,A6,B1,D2,D3,C9
202511,04T25,1345,766,A1,A2,A3,C4,C5,B6,D1,D2,B3,C5
202511,04T25,803,457,C1,C2,A3,A4,B5,A6,A1,C2,D3,C3
202511,04T25,1804,1028,B1,A2,A3,A4,A5,B6,C1,D2,D3,C10
202511,04T25,261,148,B1,A2,A3,A4,A5,A6,B1,A2,B3,C10
202511,04T25,64,36,B1,C2,B3,B4,B5,C6,B1,B2,A3,C1
202511,04T25,88,50,A1,C2,B3,C4,B5,A6,D1,C2,D3,C7
202511,04T25,33,18,A1,B2,B3,B4,C5,B6,B1,A2,C3,C3
202511,04T25,858,489,B1,C2,A3,A4,C5,B6,C1,B2,C3,C4
202511,04T25,51,29,B1,A2,A3,C4,B5,C6,D1,B2,C3,C1
202511,04T25,12,6,A1,A2,C3,A4,C5,A6,A1,A2,A3,C1
202511,04T25,635,361,B1,B2,A3,A4,A5,B6,D1,D2,D3,C8
202511,04T25,177,100,B1,C2,C3,B4,A5,C6,A1,D2,C3,C8
202511,04T25,451,257,C1,A2,C3,B4,A5,B6,A1,B2,D3,C4
202511,04T25,283,161,B1,C2,C3,C4,A5,C6,A1,A2,A3,C2
202511,04T25,2273,1295,B1,A2,A3,C4,B5,C6,D1,C2,C3,C6
202511,04T25,231,131,A1,B2,B3,B4,B5,A6,A1,B2,D3,C1
202511,04T25,827,471,C1,A2,A3,A4,A5,B6,B1,C2,B3,C1
202511,04T25,152,86,A1,A2,C3,A4,A5,C6,B1,D2,B3,C6
202511,04T25,282,160,A1,B2,A3,B4,A5,B6,C1,B2,B3,C4
202511,04T25,591,336,C1,A2,C3,B4,A5,A6,B1,D2,C3,C4
202511,04T25,797,454,B1,A2,A3,C4,B5,A6,A1,A2,B3,C2
202511,04T25,419,238,B1,B2,C3,C4,B5,A6,A1,A2,A3,C8
202511,04T25,1512,861,C1,B2,B3,C4,B5,C6,C1,D2,C3,C2
202511,04T25,1818,1036,B1,B2,B3,B4,B5,C6,A1,D2,A3,C3
202511,04T25,4462,2543,B1,A2,C3,A4,C5,A6,D1,B2,D3,C3
202511,04T25,72,41,B1,B2,C3,B4,C5,C6,A1,C2,D3,C2
202511,04T25,1629,928,A1,C2,C3,C4,C5,A6,C1,A2,C3,C8
202511,04T25,63,35,C1,C2,B3,B4,A5,B6,A1,A2,A3,C10
202511,04T25,417,237,C1,B2,A3,C4,B5,B6,A1,C2,D3,C3
202511,04T25,1302,742,C1,A2,B3,B4,B5,B6,A1,C2,D3,C1
202511,04T25,1884,1073,A1,B2,B3,B4,A5,C6,B1,A2,C3,C5
202511,04T25,669,381,C1,C2,C3,B4,B5,B6,D1,B2,D3,C8
202511,04T25,1489,848,B1,A2,B3,A4,A5,A6,B1,C2,D3,C10
202511,04T25,31,17,C1,A2,B3,B4,B5,A6,C1,A2,B3,C5
202511,04T25,515,293,A1,A2,B3,C4,B5,A6,D1,A2,B3,C1
202511,04T25,1446,824,B1,B2,A3,A4,B5,B6,C1,C2,B3,C6
202511,04T25,130,74,C1,A2,A3,C4,A5,B6,C1,B2,A3,C9
202511,04T25,3729,2125,C1,C2,B3,B4,A5,B6,B1,C2,C3,C5
202511,04T25,2441,1391,A1,A2,B3,B4,C5,C6,C1,D2,B3,C2
202511,04T25,1423,811,A1,A2,A3,A4,C5,B6,D1,A2,D3,C9
202511,04T25,286,163,A1,A2,B3,B4,C5,C6,B1,C2,A3,C4
202511,04T25,444,253,A1,A2,C3,A4,A5,B6,D1,B2,A3,C4
202511,04T25,2182,1243,B1,B2,A3,C4,A5,B6,B1,B2,D3,C10
202511,04T25,534,304,B1,B2,B3,C4,B5,B6,D1,B2,D3,C7
202511,04T25,2613,1489,B1,C2,A3,A4,C5,B6,C1,B2,D3,C2
202511,04T25,58,33,C1,B2,A3,B4,A5,B6,C1,C2,A3,C8
202511,04T25,68,38,B1,C2,B3,A4,A5,B6,A1,B2,A3,C7
202511,04T25,350,199,B1,A2,C3,C4,A5,C6,C1,D2,D3,C8
202511,04T25,1002,571,C1,C2,A3,C4,B5,C6,C1,A2,D3,C3
202511,04T25,1298,739,B1,C2,A3,A4,C5,B6,C1,D2,B3,C9
202511,04T25,607,345,C1,A2,A3,C4,B5,C6,A1,C2,C3,C3
202511,04T25,468,266,C1,A2,C3,A4,C5,C6,B1,A2,C3,C8
202511,04T25,120,68,A1,A2,A3,A4,B5,B6,C1,B2,D3,C1
202511,04T25,1092,622,B1,B2,A3,A4,A5,B6,B1,D2,C3,C5
202511,04T25,213,121,A1,C2,C3,C4,B5,C6,D1,B2,D3,C5
202511,04T25,204,116,A1,C2,B3,C4,B5,C6,D1,D2,D3,C10
202511,04T25,1290,735,C1,B2,A3,C4,B5,B6,C1,D2,A3,C3
202511,04T25,4608,2626,A1,B2,C3,C4,B5,B6,A1,A2,C3,C7
202511,04T25,980,558,C1,A2,B3,B4,B5,A6,A1,B2,A3,C3
202511,04T25,314,178,A1,A2,C3,C4,A5,A6,D1,D2,A3,C6
202511,04T25,2171,1237,C1,C2,C3,B4,A5,B6,D1,D2,A3,C6
202511,04T25,326,185,C1,B2,B3,C4,A5,C6,A1,D2,D3,C8
202511,04T25,57,32,C1,B2,A3,A4,A5,C6,A1,D2,B3,C9
202511,04T25,553,315,C1,A2,C3,A4,C5,B6,A1,A2,A3,C8
202511,04T25,557,317,C1,C2,B3,A4,A5,A6,B1,D2,C3,C4
202511,04T25,227,129,A1,B2,C3,B4,C5,C6,C1,B2,B3,C8
202511,04T25,1858,1059,B1,A2,A3,B4,B5,C6,C1,D2,D3,C8
202511,04T25,1156,658,B1,B2,A3,C4,C5,C6,C1,C2,B3,C6
202511,04T25,291,165,A1,A2,B3,C4,B5,C6,A1,D2,D3,C7
202511,04T25,771,439,C1,C2,A3,A4,A5,A6,C1,C2,D3,C9
202511,04T25,79,45,A1,A2,A3,C4,C5,C6,B1,C2,A3,C1
202511,04T25,1320,752,A1,C2,C3,C4,C5,C6,B1,A2,B3,C8
202511,04T25,2912,1659,B1,B2,A3,A4,B5,A6,A1,C2,D3,C4
202511,04T25,436,248,B1,B2,B3,A4,B5,C6,C1,B2,D3,C1
202511,04T25,66,37,C1,C2,C3,A4,C5,C6,C1,D2,C3,C9
202511,04T25,321,182,B1,A2,B3,B4,C5,C6,C1,C2,D3,C3
202511,04T25,12,6,A1,B2,B3,A4,B5,A6,C1,C2,D3,C8
202511,04T25,1413,805,C1,C2,C3,B4,A5,A6,A1,A2,D3,C4
202511,04T25,781,445,C1,C2,C3,A4,A5,C6,B1,B2,B3,C2
202511,04T25,202,115,C1,C2,C3,B4,A5,C6,B1,D2,C3,C9
202511,04T25,827,471,C1,C2,B3,C4,A5,A6,D1,B2,D3,C4
202511,04T25,937,534,A1,A2,B3,A4,C5,B6,B1,C2,C3,C5
202511,04T25,2588,1475,A1,A2,A3,C4,A5,C6,A1,B2,B3,C4
202511,04T25,770,438,A1,C2,C3,A4,A5,A6,C1,B2,B3,C5
202511,04T25,294,167,B1,B2,B3,A4,C5,B6,D1,B2,C3,C3
202511,04T25,4021,2291,C1,B2,C3,B4,A5,A6,C1,B2,B3,C5
202511,04T25,29,16,C1,B2,C3,C4,A5,B6,B1,D2,A3,C7
202511,04T25,8,4,C1,B2,C3,B4,A5,A6,D1,C2,A3,C10
202511,04T25,974,555,C1,A2,B3,B4,B5,C6,B1,B2,C3,C10
202511,04T25,1572,896,C1,B2,A3,B4,C5,B6,D1,B2,B3,C5
202511,04T25,82,46,A1,A2,C3,C4,C5,A6,A1,D2,D3,C7
202511,04T25,556,316,B1,C2,B3,B4,B5,C6,C1,A2,D3,C7
202511,04T25,360,205,B1,B2,B3,A4,C5,B6,A1,A2,B3,C1
202511,04T25,303,172,C1,A2,A3,A4,C5,C6,D1,B2,C3,C8
202511,04T25,83,47,A1,B2,B3,B4,A5,A6,D1,A2,D3,C1
202511,04T25,365,208,C1,C2,B3,B4,A5,B6,B1,A2,A3,C10
202511,04T25,7537,4296,A1,B2,C3,A4,A5,A6,A1,C2,D3,C1
202511,04T25,458,261,A1,A2,A3,A4,B5,A6,B1,A2,D3,C1
202511,04T25,1462,833,A1,C2,B3,B4,A5,A6,D1,B2,B3,C1
202511,04T25,487,277,A1,C2,C3,B4,C5,C6,A1,B2,C3,C9
202511,04T25,31,17,A1,B2,A3,B4,C5,C6,A1,D2,C3,C6
202511,04T25,3167,1805,B1,A2,C3,B4,B5,C6,B1,C2,A3,C9
202511,04T25,233,132,B1,C2,C3,A4,A5,C6,C1,C2,A3,C5
202511,04T25,473,269,B1,A2,A3,A4,A5,A6,B1,D2,B3,C9
202511,04T25,1580,900,C1,B2,A3,B4,B5,C6,B1,A2,B3,C3
202512,04T25,2032,1029,B1,C2,A3,A4,B5,B6,D1,C2,B3,C5
202512,04T25,278,140,A1,B2,C3,B4,A5,C6,B1,C2,B3,C1
202512,04T25,228,115,C1,A2,C3,A4,B5,B6,A1,D2,D3,C1
202512,04T25,1798,910,C1,B2,B3,B4,A5,B6,A1,B2,D3,C5
202512,04T25,1854,939,B1,A2,A3,A4,B5,B6,B1,A2,A3,C4
202512,04T25,786,398,B1,C2,A3,C4,A5,C6,B1,C2,D3,C1
202512,04T25,564,285,B1,A2,B3,B4,B5,A6,B1,A2,D3,C3
202512,04T25,610,309,C1,A2,C3,C4,B5,C6,D1,C2,D3,C5
202512,04T25,413,209,C1,C2,A3,A4,B5,C6,D1,A2,C3,C3
202512,04T25,2614,1324,C1,C2,C3,B4,A5,A6,A1,D2,C3,C8
202512,04T25,533,270,B1,C2,B3,A4,C5,B6,D1,A2,D3,C5
202512,04T25,389,197,C1,C2,A3,C4,A5,C6,B1,A2,C3,C4
202512,04T25,714,361,B1,C2,C3,C4,A5,A6,C1,B2,A3,C1
202512,04T25,132,66,C1,C2,C3,B4,B5,C6,B1,C2,B3,C4
202512,04T25,727,368,A1,B2,C3,B4,A5,B6,D1,C2,D3,C6
202512,04T25,713,361,B1,B2,C3,C4,B5,A6,C1,B2,C3,C5
202512,04T25,473,239,A1,B2,A3,B4,A5,A6,D1,D2,C3,C8
202512,04T25,260,131,A1,B2,A3,A4,A5,A6,D1,B2,A3,C7
202512,04T25,261,132,A1,A2,C3,A4,C5,C6,C1,D2,D3,C2
202512,04T25,1715,868,C1,C2,A3,B4,B5,A6,D1,B2,A3,C7
202512,04T25,181,91,B1,A2,B3,A4,C5,B6,C1,A2,D3,C1
202512,04T25,1773,898,B1,B2,C3,A4,B5,B6,A1,A2,B3,C9
202512,04T25,216,109,A1,C2,B3,A4,B5,A6,D1,B2,B3,C1
202512,04T25,221,111,B1,A2,B3,C4,C5,B6,C1,B2,C3,C9
202512,04T25,790,400,A1,A2,B3,A4,A5,A6,C1,B2,D3,C1
202512,04T25,121,61,C1,B2,A3,B4,B5,B6,C1,C2,C3,C7
202512,04T25,80,40,A1,A2,C3,C4,A5,C6,C1,D2,B3,C8
202512,04T25,1082,548,B1,B2,C3,C4,B5,C6,A1,D2,A3,C10
202512,04T25,811,410,A1,C2,A3,B4,B5,B6,A1,B2,B3,C2
202512,04T25,142,71,C1,C2,B3,C4,B5,B6,B1,B2,A3,C9
202512,04T25,1052,533,C1,A2,C3,B4,B5,C6,A1,B2,D3,C7
202512,04T25,1225,620,B1,B2,A3,B4,B5,B6,D1,B2,A3,C1
202512,04T25,109,55,A1,A2,B3,A4,C5,C6,A1,D2,D3,C8
202512,04T25,2003,1014,C1,C2,C3,B4,A5,C6,A1,B2,B3,C10
202512,04T25,55,27,C1,B2,B3,A4,B5,A6,B1,C2,A3,C2
202512,04T25,292,147,C1,C2,A3,C4,C5,C6,A1,D2,B3,C4
202512,04T25,1029,521,A1,A2,B3,B4,B5,A6,B1,A2,B3,C7
202512,04T25,450,228,B1,C2,C3,C4,B5,B6,C1,B2,A3,C3
202512,04T25,1183,599,C1,B2,A3,A4,B5,A6,C1,C2,A3,C7
202512,04T25,1888,956,C1,C2,B3,A4,C5,B6,C1,A2,B3,C4
202512,04T25,1998,1012,A1,B2,A3,C4,A5,C6,A1,B2,D3,C3
202512,04T25,1559,789,A1,A2,A3,A4,B5,B6,B1,A2,D3,C2
202512,04T25,1152,583,A1,C2,A3,C4,B5,A6,D1,A2,A3,C5
202512,04T25,1633,827,A1,A2,A3,B4,C5,C6,A1,C2,C3,C5
202512,04T25,1740,881,C1,B2,C3,A4,C5,B6,A1,C2,B3,C1
202512,04T25,1911,968,A1,C2,B3,C4,A5,C6,B1,B2,A3,C9
202512,04T25,294,148,A1,B2,B3,B4,A5,B6,A1,D2,B3,C3
202512,04T25,61,30,C1,A2,C3,B4,A5,C6,C1,B2,D3,C5
202512,04T25,591,299,C1,C2,C3,A4,C5,B6,B1,A2,A3,C10
202512,04T25,109,55,B1,A2,A3,B4,B5,C6,B1,B2,B3,C3
202512,04T25,45,22,C1,A2,A3,B4,B5,B6,C1,D2,A3,C6
202512,04T25,47,23,C1,C2,A3,B4,C5,C6,A1,B2,B3,C2
202512,04T25,521,263,C1,B2,A3,A4,A5,A6,C1,A2,A3,C6
202512,04T25,1107,560,B1,A2,B3,A4,B5,B6,B1,D2,C3,C8
202512,04T25,738,373,A1,A2,C3,A4,C5,C6,D1,B2,C3,C9
202512,04T25,2470,1251,B1,A2,C3,C4,A5,A6,A1,D2,A3,C8
202512,04T25,684,346,B1,A2,B3,B4,B5,C6,D1,B2,D3,C1
202512,04T25,1431,725,A1,B2,C3,C4,C5,B6,A1,D2,B3,C6
202512,04T25,287,145,C1,A2,B3,C4,C5,C6,D1,B2,B3,C1
202512,04T25,4612,2336,C1,A2,C3,B4,B5,C6,C1,B2,B3,C7
202512,04T25,366,185,C1,A2,A3,B4,A5,C6,D1,B2,C3,C1
202512,04T25,1108,561,B1,A2,A3,A4,C5,B6,D1,B2,A3,C8
202512,04T25,2011,1018,C1,B2,B3,B4,A5,B6,A1,C2,D3,C2
202512,04T25,226,114,B1,A2,B3,C4,B5,A6,A1,A2,A3,C7
202512,04T25,2678,1356,C1,B2,A3,A4,C5,C6,D1,B2,C3,C1
202512,04T25,2278,1154,C1,A2,C3,C4,C5,A6,C1,D2,A3,C2
202512,04T25,501,253,C1,B2,C3,A4,A5,A6,B1,D2,D3,C4
202512,04T25,2142,1085,A1,C2,A3,C4,C5,C6,D1,D2,C3,C3
202512,04T25,138,69,A1,B2,A3,A4,C5,B6,B1,C2,D3,C10
202512,04T25,2122,1075,A1,B2,C3,B4,B5,B6,B1,C2,A3,C4
202512,04T25,1212,614,C1,A2,C3,A4,B5,A6,C1,B2,B3,C7
202512,04T25,1394,706,C1,B2,C3,C4,A5,C6,B1,B2,B3,C6
202512,04T25,258,130,A1,C2,A3,B4,B5,C6,D1,C2,C3,C10
202512,04T25,833,422,B1,C2,B3,B4,B5,B6,A1,A2,C3,C8
202512,04T25,1533,776,C1,C2,C3,B4,A5,A6,D1,A2,D3,C4
202512,04T25,51,25,B1,A2,B3,C4,A5,B6,D1,D2,B3,C4
202512,04T25,483,244,C1,B2,A3,B4,A5,B6,A1,B2,A3,C1
202512,04T25,1071,542,B1,A2,C3,C4,C5,B6,D1,B2,C3,C3
202512,04T25,2506,1269,A1,C2,C3,B4,C5,B6,A1,C2,C3,C3
202512,04T25,446,225,C1,A2,A3,C4,C5,A6,C1,C2,A3,C6
202512,04T25,2652,1343,C1,A2,B3,A4,A5,B6,B1,C2,B3,C2
202512,04T25,1807,915,A1,C2,B3,C4,B5,C6,D1,D2,D3,C6
202512,04T25,1566,793,A1,B2,C3,C4,A5,C6,C1,A2,A3,C8
202512,04T25,671,339,B1,B2,B3,A4,A5,A6,D1,C2,C3,C1
202512,04T25,1840,932,C1,B2,C3,B4,B5,B6,D1,A2,A3,C9
202512,04T25,621,314,C1,C2,B3,C4,C5,C6,B1,B2,B3,C8
202512,04T25,634,321,B1,B2,A3,C4,B5,B6,A1,A2,A3,C3
202512,04T25,564,285,C1,A2,A3,B4,B5,A6,C1,B2,B3,C7
202512,04T25,649,328,B1,C2,A3,C4,A5,A6,D1,B2,D3,C6
202512,04T25,1752,887,A1,C2,A3,A4,A5,A6,D1,B2,D3,C2
202512,04T25,94,47,A1,A2,C3,A4,C5,B6,D1,D2,C3,C7
202512,04T25,1,0,A1,A2,B3,C4,A5,A6,B1,B2,C3,C7
202512,04T25,3200,1621,C1,A2,A3,B4,B5,C6,B1,A2,A3,C6
202512,04T25,1213,614,C1,C2,C3,A4,A5,B6,B1,A2,D3,C8
202512,04T25,2649,1342,C1,C2,A3,B4,A5,C6,A1,C2,A3,C4
202512,04T25,1668,845,B1,B2,C3,A4,B5,B6,B1,A2,B3,C9
202512,04T25,371,187,B1,C2,C3,C4,B5,C6,B1,B2,B3,C1
202512,04T25,351,177,C1,A2,C3,A4,C5,B6,D1,D2,C3,C5
202512,04T25,48,24,B1,B2,A3,A4,B5,A6,B1,D2,A3,C1
202512,04T25,617,312,B1,A2,C3,C4,C5,A6,A1,B2,B3,C8
202512,04T25,3027,1533,C1,C2,B3,B4,B5,A6,B1,D2,D3,C9
202512,04T25,275,139,A1,A2,A3,C4,B5,B6,C1,D2,D3,C10
202512,04T25,929,470,A1,A2,C3,A4,A5,A6,C1,B2,C3,C7
202512,04T25,340,172,B1,A2,A3,C4,A5,C6,A1,B2,C3,C5
202512,04T25,151,76,A1,B2,A3,C4,A5,B6,A1,B2,B3,C6
202512,04T25,431,218,C1,C2,A3,A4,B5,C6,D1,A2,A3,C8
202512,04T25,4213,2134,C1,B2,A3,B4,C5,B6,A1,D2,D3,C6
202512,04T25,310,157,B1,A2,A3,A4,A5,B6,D1,A2,A3,C3
202512,04T25,362,183,A1,B2,B3,C4,C5,B6,D1,B2,D3,C6
202512,04T25,31,15,B1,C2,C3,A4,C5,A6,C1,D2,A3,C3
202512,04T25,596,301,B1,C2,C3,A4,B5,A6,C1,A2,B3,C8
202512,04T25,937,474,C1,A2,C3,A4,A5,A6,C1,C2,C3,C2
202512,04T25,1624,822,B1,A2,A3,C4,B5,A6,B1,D2,C3,C4
202512,04T25,851,431,B1,C2,C3,A4,A5,A6,A1,A2,A3,C3
202512,04T25,1383,700,A1,C2,A3,C4,A5,C6,B1,A2,C3,C5
202512,04T25,2176,1102,C1,C2,A3,C4,B5,B6,D1,C2,C3,C4
202512,04T25,4900,2482,C1,B2,B3,C4,C5,B6,A1,A2,C3,C8
202512,04T25,1044,528,B1,A2,A3,B4,B5,C6,C1,C2,A3,C3
202512,04T25,142,71,B1,A2,C3,A4,C5,A6,B1,C2,A3,C2
202512,04T25,2358,1194,C1,C2,B3,B4,A5,C6,A1,C2,C3,C7
202512,04T25,456,231,C1,A2,A3,A4,B5,B6,B1,B2,B3,C9
202512,04T25,647,327,A1,C2,A3,A4,C5,B6,C1,C2,D3,C4
202512,04T25,918,465,B1,B2,C3,B4,B5,B6,A1,D2,D3,C4
202512,04T25,872,441,B1,C2,A3,A4,A5,A6,D1,C2,A3,C9
202512,04T25,13,6,A1,B2,B3,B4,A5,B6,A1,A2,D3,C9
202512,04T25,77,39,B1,A2,B3,A4,A5,B6,C1,A2,D3,C1
202512,04T25,124,62,C1,A2,B3,A4,B5,A6,D1,B2,D3,C6
202512,04T25,212,107,B1,C2,B3,C4,B5,B6,C1,A2,D3,C3
202512,04T25,457,231,B1,C2,C3,C4,C5,B6,D1,A2,A3,C6
202512,04T25,545,276,C1,B2,A3,C4,B5,B6,B1,C2,B3,C3
202512,04T25,612,310,C1,A2,B3,B4,A5,A6,C1,B2,C3,C2
202512,04T25,362,183,A1,C2,B3,A4,C5,B6,A1,B2,D3,C2
202512,04T25,568,287,A1,B2,C3,B4,C5,B6,D1,A2,B3,C8
202512,04T25,111,56,B1,A2,A3,C4,B5,B6,C1,A2,B3,C10
202512,04T25,25,12,C1,A2,C3,A4,A5,C6,B1,A2,C3,C5
202512,04T25,48,24,C1,B2,C3,C4,B5,C6,C1,D2,B3,C3
202512,04T25,1225,620,C1,B2,A3,B4,A5,A6,B1,B2,C3,C5
202512,04T25,134,67,A1,A2,B3,B4,B5,A6,D1,C2,C3,C9
202512,04T25,1028,520,B1,C2,C3,B4,A5,B6,C1,B2,D3,C4
202512,04T25,755,382,A1,C2,B3,B4,C5,B6,B1,A2,C3,C10
202512,04T25,1690,856,B1,B2,B3,A4,A5,B6,C1,C2,A3,C6
202512,04T25,1487,753,A1,A2,B3,A4,B5,A6,D1,B2,A3,C9
202512,04T25,1363,690,A1,C2,C3,A4,C5,A6,C1,B2,A3,C8
202512,04T25,766,388,A1,C2,B3,B4,C5,A6,B1,B2,D3,C4
202512,04T25,441,223,C1,A2,C3,C4,B5,C6,D1,B2,C3,C10
202512,04T25,837,424,A1,C2,B3,B4,A5,B6,B1,C2,D3,C9
202512,04T25,539,273,A1,B2,B3,A4,C5,C6,B1,B2,B3,C5
202512,04T25,352,178,A1,B2,C3,C4,C5,A6,C1,B2,A3,C10
202512,04T25,427,216,B1,A2,A3,B4,C5,C6,C1,A2,D3,C5
202512,04T25,2194,1111,C1,A2,A3,A4,A5,A6,A1,A2,B3,C2
202512,04T25,708,358,B1,A2,B3,B4,B5,A6,D1,D2,B3,C6
202512,04T25,364,184,B1,C2,B3,A4,A5,C6,B1,C2,C3,C10
202512,04T25,618,313,B1,A2,B3,A4,C5,B6,A1,C2,B3,C10
202512,04T25,2083,1055,B1,A2,C3,A4,B5,C6,A1,D2,D3,C4
202512,04T25,840,425,A1,C2,B3,A4,A5,B6,C1,C2,D3,C6
202512,04T25,54,27,C1,B2,A3,A4,C5,C6,D1,A2,C3,C8
202512,04T25,819,414,A1,B2,A3,A4,A5,C6,A1,C2,B3,C4
202512,04T25,2870,1454,C1,A2,B3,A4,B5,B6,B1,D2,D3,C3
202512,04T25,548,277,C1,B2,C3,C4,C5,A6,D1,A2,B3,C1
202512,04T25,168,85,C1,C2,B3,A4,A5,A6,D1,D2,A3,C8
